date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:23:58	8867/8867	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Mar%202023%2015:10:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FElm-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=e17362530ac2886153d51465cb6d4b59	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Elm-BCG-Banner7374.png	(from http://grsmuche.vh109.hosterby.com/)
13:23:58	12173/12173	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Mar%202023%2015:10:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FResume-Writing-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=e92cf7c600bb5aba5ffd00eca9409f07	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Resume-Writing-BCG-Bannera1ce.png	(from http://grsmuche.vh109.hosterby.com/)
13:23:59	10250/10250	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Mar%202023%2015:10:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FOCaml-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=2f10b3ecb8009cdf5265ed615544c97b	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/OCaml-BCG-Banner74c2.png	(from http://grsmuche.vh109.hosterby.com/)
13:23:59	11264/11264	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Mar%202023%2015:10:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FDaVinci-Resolve-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=aa5b2fd2571662cdbc9fad76056d0bab	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/DaVinci-Resolve-BCG-Bannera890.png	(from http://grsmuche.vh109.hosterby.com/)
13:23:59	36931/36931	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Mar%202023%2013:22:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&ixlib=php-3.3.1&w=450&s=243e8b030c78e5cd68b2e3ddd8e1bc7f	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesb42d.png	(from http://grsmuche.vh109.hosterby.com/)
13:23:59	102733/102733	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Mar%202023%2021:14:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&ixlib=php-3.3.1&w=450&s=0165b8c5462a88d74b09d1ec21533264	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees058b.png	(from http://grsmuche.vh109.hosterby.com/)
13:24:00	26372/26372	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Mar%202023%2013:21:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&ixlib=php-3.3.1&w=450&s=b6c23348d8c869ee66cab69691933e49	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-sociald381.png	(from http://grsmuche.vh109.hosterby.com/)
13:24:00	31119/31119	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Mar%202023%2021:14:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&ixlib=php-3.3.1&w=450&s=ac00a29f643507e6d6ae41dd49791dce	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-social5dfd.png	(from http://grsmuche.vh109.hosterby.com/)
13:24:00	22290/22290	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Mar%202023%2002:02:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&ixlib=php-3.3.1&w=450&s=9fd82b0b3f0af3174ed36f9701d84ba2	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-sociale573.jpg	(from http://grsmuche.vh109.hosterby.com/)
13:24:00	24655/24655	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Mar%202023%2018:43:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&ixlib=php-3.3.1&w=450&s=1f90fe42cee7ab47ab240f59cfb697e1	C:/My%20Web%20Sites/website2/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social1b82.png	(from http://grsmuche.vh109.hosterby.com/)
13:24:02	43/43	---MC-	200	added ('OK')	image/gif	date:Mon,%2027%20Mar%202023%2016:24:01%20GMT	http://in.getclicky.com/100717250ns.gif	C:/My%20Web%20Sites/website2/in.getclicky.com/100717250ns.gif	(from http://grsmuche.vh109.hosterby.com/)
13:24:03	846/846	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Oct%202021%2009:08:00%20GMT	https://www.gstatic.com/images/branding/product/1x/translate_24dp.png	C:/My%20Web%20Sites/website2/www.gstatic.com/images/branding/product/1x/translate_24dp.png	(from http://grsmuche.vh109.hosterby.com/)
